file_name,image_base64
deepslate_redstone_ore,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAMFBMVEX/iYn9Xl55eXmEWVlkZGT3HBxRUVH/AADKBwfGBAQ9PUNNNzeWBgY7LCwvLzeXAwPJhWtOAAAAmUlEQVR42gVAIQoCQRR9RawewDTMDUYMxvUzZW3CYjCtw0c+KHgEg81uFBUG+cg207rdYBKTeIIJewaBZVbywpBWNbAKyOZNmypFzB+vjyGPtHxujhkJTDh0B2E3gPULx+oi8kYzqhPj3v+Wk/22wG3KgU+dEcbDKFVyBrSq3yLRwv9mc38tCHrpkaRWYchVZx8yGO/XJTH9AaWFORyPF5CGAAAAAElFTkSuQmCC
deepslate_tiles,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAElBMVEVYWFhLTE9BQUE4NzctLS0kJCQJbhOCAAAAa0lEQVR42h2NwRGEMAzENh0k7gCHCm5NBawLICT9t3LA6KOXBK2XmfADFWXbwSzNvQcii5l7QGlO8sBaypm5gNrsDgba5jylgNkjVGKmNLUWzrhQYR23Lv+CU8M7qa/zbvFz3xmjwzuDGvwD8j0ZzmPTk6IAAAAASUVORK5CYII=
deepslate_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAD1BMVEV0dHRkZGRaWlpLS1A9PUPV9UTUAAAAa0lEQVR42g3CgRGEMAgEwPOlAIgWYKACjzSg0H9N785ipJvt68ZZeanoC07JfNBonu80fSFHRfMwiA3PmIrVweh06FZpKgMTT7jJhP6YjCJsp9YwgG3a96UoX50eC2tu8iVoKq5i8Ohyev4B3scRJgQrFwwAAAAASUVORK5CYII=
destroy_stage_0,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAALUlEQVR42mP4//8/IyWYYdSAwW6Ara3tf4oMmD179n9ChhD0AsiQ0Wgc7AYAAOqH+zNQ3r9kAAAAAElFTkSuQmCC
destroy_stage_1,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAOklEQVR42mP4//8/IyWYYdQA3AbY2tr+H1gDZs+e/R9mCD7D8IYBzBAQTXYgEvIKQQPw2T6aEqlkAADEA/W3ycLXvwAAAABJRU5ErkJggg==
destroy_stage_2,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAQklEQVR42mP4//8/IyWYYRgbYGtr+39wGQDiYzMUpwGzZ8+GawDRID4IkxSIMEOwaSQ6FgiFBW0NIOR8osJgBOQFALo37sVTOo/LAAAAAElFTkSuQmCC
destroy_stage_3,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQAgMAAABinRfyAAAACVBMVEX///+bm5s9PT3bVE0VAAAAAXRSTlMBN+Ho8AAAADFJREFUeNpjYgACJiSCCUSwg4j/Cg1MDAq/DjAxvOMGEq+zQWIfYOq4DgCJ32AC2QAAqT8MIdkp+gkAAAAASUVORK5CYII=
destroy_stage_4,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQAgMAAABinRfyAAAACVBMVEX///+bm5s9PT3bVE0VAAAAAXRSTlMBN+Ho8AAAADRJREFUeNpjQAYNQMzkACQ4FRQYGDgUJjAwrJByYGAKU2VgYGScAFYCI7QcgIQomOuAZAQA9E8GFCR+r10AAAAASUVORK5CYII=
destroy_stage_5,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQAgMAAABinRfyAAAACVBMVEX///+bm5s9PT3bVE0VAAAAAXRSTlMBN+Ho8AAAAERJREFUeNpNxqEOQFAYQOGPmblNlm6xmaf4H0GSPYooCnTRY9ptTjj7/OoetAtSnjjyxTuEeh1J1UljRy6bA3dRbNADHzQ2B/h6B+icAAAAAElFTkSuQmCC
destroy_stage_6,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQAgMAAABinRfyAAAACVBMVEX///+bm5s9PT3bVE0VAAAAAXRSTlMBN+Ho8AAAAEVJREFUeNoFwLENQEAAAMAjIgwgEdVXIqb4Eb5Sq03xJaWE/ktjCiDAWNAmXGHhDA/fFNXbTF/ddDnT7AVrwpup40FlAH584Qm0R4DSRgAAAABJRU5ErkJggg==
destroy_stage_7,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQAgMAAABinRfyAAAACVBMVEX///+bm5s9PT3bVE0VAAAAAXRSTlMBN+Ho8AAAAFNJREFUeNpjgIAFDAwMDBFAkostQIGBtVNDg4GhQ2UaA8MKKUcGpjA1BgZOxUkMDBwTGhsYWBIWODAwaEUxMChMbWVgkHLIYmBgbZjawMDg4OAAAO7uDi/gRSZbAAAAAElFTkSuQmCC
destroy_stage_8,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQAgMAAABinRfyAAAACVBMVEX///+bm5s9PT3bVE0VAAAAAXRSTlMBN+Ho8AAAAFlJREFUeNpjYOBwYGFgWsLRwKAYsSSBQYotQIFBtVNDg0GgQ2UaA8MKKUcGpjA1BgZOxUkMDBwTGjsYWhIWpDAkaEUpMChMbRVgkHLIYmDgXDB1AQNLQEMEAIFCEbrth0EaAAAAAElFTkSuQmCC
destroy_stage_9,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQAgMAAABinRfyAAAACVBMVEX///+bm5s9PT3bVE0VAAAAAXRSTlMBN+Ho8AAAAFlJREFUeNpj4ODwaGFgW8LRwKAYsSSBQYotQIFhaaeGBkNAh8o0BoYVUo4Mi8LUGBgiFScxMXBMaOxkaElYkMKQoBWlwKAwtVWKQcohi5WBc8HUBQwcAQ0RAAFXFBQ8Tu5rAAAAAElFTkSuQmCC
detector_rail,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAJFBMVEUAAACrrKucnJy1kFmkgEpyeW6HbUVoaGhcTTBSQyhiAgJKAwMKRi2DAAAAAXRSTlMAQObYZgAAAHdJREFUeNpjYFBnAIIiBgY29RRjN7egBAZO8RkdHZ2FExgYRBmAoBCIVRmAIBCoRjVr96ptgUA16rMEVVcGAdWIcwmpLghiADK4hdQ3FAHViGaFl28rAqoRnbV71coikBoGIACpUYebk+Zi7FYIVKMKsguoBuYMAABdHTrtg6cXAAAAAElFTkSuQmCC
detector_rail_on,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAMFBMVEUAAACrrKu1nZ2cnJy1kFmbioqkgEpyeW55bm6HbUVoaGhzWFhcTTBSQyjUAQKrAwFrnHibAAAAAXRSTlMAQObYZgAAAHlJREFUeNpjYLBiAILFDAycVtNcMjOLJzDwSt05c+bswgsMDOIMQLAQiM0ZgKAQqMZ83v93PwuBaqzuKUW8LQaqkeJTjXhQzABk8KtGf1gMVCM+r3v3z8VANeL3/r97uxikhgEIQGqs4ObMTHPJXAhUYw6yC6gG5gwAoMwqeqJovy0AAAAASUVORK5CYII=
diamond_block,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAG1BMVEX////V//ae/utw+/Bl9eNL7eY94OUVwsYOur1j/GYQAAAAeklEQVR42hXLsRHCMBAEwPsf5dw5JxB0QAfMQAnUSStEhIALsF8iBj3D5msXKIz5Lp/rLmza3kueFuzrAkfOhnjRp6C4GhzNlE8dS4DxdcFhYK9oLloaMhxgYw642+jATcX42G/Gvw+X5hpuvTLE5nlQNq29TOycFOcf/6MxqUgMRiYAAAAASUVORK5CYII=
diamond_ore,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAHlBMVEXV//Z359GNrbGioqIe0NaPj49/f390dHQjlphnZ2fHnuD/AAAAiElEQVR42gVAMQrCMBR93sChg45WmgsI4lwQM4qShK5C3sdRoT9kLTi42SEtva3AR9GcogO1OC+LQpbzc84bwvlmHHyToMzFaCCi/Layyj3StbLGkujKvl5u8YCx9XmlDHiY6WWH+xGTXkrdzQlkdGH8eEg3hXVlA9zuq6e2IeTtfDRJQbIn6f6qxS+NaJn2aQAAAABJRU5ErkJggg==
diorite,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAElBMVEXp6enOzs++v8GkoqKLi4t7e3uHPalNAAAAcUlEQVR42gWAyxGDIBBAH58CEClgxzV3WPBuJKkg9F9LhtmlHyHD9fTHJ3cSJS4lG4Gz+qEVmfkWrYEklMPE8JrCm/KjnWaJMNFL2XSrLIZES4WWv0+W+IK4tn5Poe5OXFdjWJ7OibJ/GMmPRhBK2yd/hHEP7nIAWagAAAAASUVORK5CYII=
dirt,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEW5hVyHh4eWbEpsbGx0WER5VTpZPSnqDkA3AAAAbklEQVR42hXLwQnDQAwEwOVA7uDyNgq6AtJD/mLD6m0Muv5LCJ7/YES6OhNsvjLGhpXJtA1vW+nMQJy31o+Ncu4uJUwzDSQE13I5giyGGuxqCQTTxnX4RPDkJ+5ChZskgPp6HemIqwp8+ojp8voDZ2EdYwBe7AYAAAAASUVORK5CYII=
dirt_path_side,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAJFBMVEUAAAC5hVyqjUqHh4eZgEOQdUCWbEqFazpsbGx0WER5VTpZPSmEPvERAAAAAXRSTlMAQObYZgAAAIVJREFUeNo9y6EOwjAUheH7CjUTnW1Cwt6gcmEZCbYD7MwV5RHwPASugiPOVTOI8nIUw2//fPIvhLSM6ZJkF4ZpPCxBjvNwmqfXXvJ65v2KKqb4VGMRz1i8A4ROeVOqZMCQWQXVKukgKL7beo1trXjkt4ll9WxPwKdaX5razBx+vMtRqfYFU542XavfojIAAAAASUVORK5CYII=
dirt_path_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQAgMAAABinRfyAAAADFBMVEWqjUqZgEOQdUCFazrCkAkxAAAAWklEQVR42mOO0m08zmx7/LMrczZbyT/mPN4/X5mt9+ucYXZf4HKGOcFSVYpZxPaEG7MlS6s4c9qBvc+Z2YR/3WTOF632YbYSV5Jhdv8hr8cc2uRwnznmlPtJAH0bG8x/lO6tAAAAAElFTkSuQmCC
dispenser_front,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAALVBMVEUAAABQTk48OztdW1toaGh3d3eFhYWRkZHFxcWwsLCoqKidnZ0QEBAhISF/f38C3/pEAAAAAXRSTlMAQObYZgAAAIFJREFUGBkFwQGOAjEQA8FuT1Zw/3/sIZHEVClgQaiURcSmRUrvArO5HQ/iHRPWnMDk2AaJPhB9qJELH1s/UBicXJwU4+1SXXqJU9NFsd6HS6Ud3tD7QA6wdjCwRIBopCdX+ZrT3cVeQ/Zl2AtIX9u9TfeG/UIHqX/wT+EoYEGgwA//30VUS3FS4QAAAABJRU5ErkJggg==
dispenser_front_vertical,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAG1BMVEWRkZGFhYV3d3doaGhdW1tQTk48OzshISEQEBAjHLIHAAAAhUlEQVR42h3OOxKDIBQF0JvGGjCTOg/G9OGpvR9cgEKfwMga3IEsOxn7UxyEsIe85wDPRrFmB/+cW8G6wSYxkBg7rFLVVtoF0eo+ES/YYI7TwiHKqpSPfCGqRylf1fzx+zhJO6xkq1jPPRIZcRNDgzS2RKbusM3DaNl08JO6Ty07XI0cwg8xPR1nGJWgegAAAABJRU5ErkJggg==
dragon_egg,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQAgMAAABinRfyAAAACVBMVEUtATMQEBAICAxZr2Z4AAAATklEQVR42g3HMQ6AIBBFwVd7EzkOhYmUFibscSxI2E4SCPxT6nSDNEROcmxNMXdzZrCC++aUGpxRraH/SClQmonnujvRyiJmDby/4jy6Pj8UIWcnjtA6AAAAAElFTkSuQmCC
dried_kelp_bottom,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAKlBMVEWZln6QjnaJh3GAfmlASjgzPS0sOCAjLxckLRsoKh0dJxIYHRQVGBEQFA552su7AAAAgklEQVR42hXKzQ0BURSG4fd+zEYiOWhgpgKhglnNFm0oQF+SiY2/W4AaZCrgWErGvcizfcL5vV9tWo66JIBTkqvDyAP1gTjoQZapDUceS8gp/4cxrZbD2bx4dY/rIqDK7pNnptltb6O2Oagk+JgCrR2IZRTpp+4RgIMrWoomEHxw4As2Si6F2jiM0gAAAABJRU5ErkJggg==
dried_kelp_side,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAIVBMVEWQloCBhnMsOCApNR0jLxcoKh0gKhYbIhUTIRMYHRQVGhMViAsdAAAAg0lEQVR42h3KMQrCQBAF0H8UHT1AYKJYSvYj8Rghy5AT2AdDmO1ci5DtrDynwVc/kLqbjUQJp1ea2CJoqEif4GbjkNYCoez/R47seLMG52id3U2wmOclekLQy/isWeN9sE/ZwESvkUG301fWq0Mb2U1aE548z6YtlCU/YhR8B89e1vQDywYvehk7TqcAAAAASUVORK5CYII=
dried_kelp_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAKlBMVEWZln6QjnaJh3GAfmlASjgzPS0sOCAjLxckLRsoKh0dJxIYHRQVGBEQFA552su7AAAAf0lEQVR42g3KsREBQRiG4Xc/G0n8jAJOJ8tcFQrRhTIkEiQnvQYEGuAawDqhud3bmSd83C71y/3pkgUTDFCIRQIBWCGEaD06GxC6oI5sP/44tLLH/JPZHo7XaVM3et1vs2qx7n1FjLyfX1nowMkpOtqIIZ8JgwdZKgs3aCOAWiPHKCmTcOTKkAAAAABJRU5ErkJggg==
dripstone_block,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAD1BMVEWgjXGSeWWDY1ZzVFBjSkeKzPSNAAAAZUlEQVR42gVAARHDMAh8MgM8qYACMxCYghb/mna4JXLcDQqznFaMg/1jw9VpDw3tV0cH4ZLFIwv6Kd/BjUd44l5fHARNcUGx5w0bFNRGJeCWneUbAsamCkYh8zKQx9IqG6G6sot/G0gOdIVp4CAAAAAASUVORK5CYII=
dropper_front,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAKlBMVEXFxcWwsLCoqKidnZ2RkZGFhYV/f393d3doaGhdW1tQTk48OzshISEQEBApv4/nAAAAmElEQVR42mNYtWrXqt27dq9iWNlREd5R3jGLYWXJzM6QjvIqhhWhDNNLGaZ3Mf3/LVgARIIM2xukJBoXcsxmWOHo4cDSIjKLYTuTgYgjs0I1ww5mRSclIYMuhkVCMnfvHFDUYlhsJHz2DKOyNcNmFcOcA8JOXgxbjIwVmE2MvRiWObsYubiYZDGsaK8oSyvv6GIAO2P3qlUA4pY1+IhU6a4AAAAASUVORK5CYII=
dropper_front_vertical,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAG1BMVEWRkZGFhYV3d3doaGhdW1tQTk48OzshISEQEBAjHLIHAAAAhElEQVR42gVAuwkCQRB9c7xU3VmugPuY+ylB0AbEooxsyBYMNFbETATZ2TUTjxHuEExdEv1uqU0aifdUr30q9Hxc6W35oSMKxGqGTqQfCphPmwW+hzUnKoqnPggBYOI0R3KEhgivPep5pqJI+A2JaEuD6tLRqtHYBKD4uZrlEChxa4qEP1rQMje+RgQSAAAAAElFTkSuQmCC
emerald_block,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAElBMVEWC9q1B84QX3WIXxUQarjUcmCkR/ex7AAAAaklEQVR42iXJyxXCMAxE0SGH7G2OXUCEstcvDQTTAfTfCop5q6sR/F9AgFKWrUPyfHl0qOJG1HK5pmhrQlDvvENFKjU+oCplQlQpIvKVGHzhlIdxO2DnyBIqi3vlHTZmHWZPI99WvL+zzw+IFhXpkE2SQAAAAABJRU5ErkJggg==
emerald_ore,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAJFBMVEXZ/+tB84QX3WKPj48XxUR/f390dHRoaGgcmClSa1A3Wz4Aexi817XJAAAAjklEQVR42hXIoQrCUBQG4J9Vi1E0Ly3J4Q58AbG6w39ledwzZh0sWNW+MuHaF4yiyB5P9sUPIj7URoJRxcXOo0yMTTJPxkGy3BC4G1VyQnW7etR1hXBZTmMoBzTPze1lfYo+PYix+KH4CF1sHdqgp+O6M5B078Vd4S3677TvIGXiz9e8gg+Za50KSDEVzz+iVy0bT+zk1AAAAABJRU5ErkJggg==
enchanting_table_bottom,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAD1BMVEU7J1QnHj0QDBwGAwsAAAFbDTSxAAAAaUlEQVR42gVAARGAMAj8mUA3AzhYAOUJoED/TB68Ut/xNLiFb9wVhfPpaybePs3KHJ+sqmRCVpCNBbG9+ekJvySq3hPVZI7qgl56aBihTmPph+Cyu4ng3kJ2vRSHMoQ+8FGHLU9o5FwkfyEoFb7iY82bAAAAAElFTkSuQmCC
enchanting_table_side,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAKlBMVEUAAAD////D+/Gi9udK7dEszbGiKSk7J1R/ByhrAC8nHj0QDBwGAwsAAAHmTmT4AAAAAXRSTlMAQObYZgAAAHpJREFUeNpjYoACJjwMIdWZQBCkyCTI///s2Q8fBYFSjgwMIkApQ3EWA2aHQmGmzvx7zsb3vpcxnVNmvKigoCDIJPhBQFGA6SMfk/z/jwy/5/5/yPRmvdyHB05/GJkeO35UEBEQ+8BkIPDhosBHBgOmR/wKfJ/4/38AAKCdJ29jwsr7AAAAAElFTkSuQmCC
enchanting_table_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAHlBMVEX////D+/Gi9udK7dEszbGiKSl0HTJ/ByhYFixrAC8DkiHoAAAATElEQVR42mNgFJkJBI4CDELKpaGh4UaKCIazeWhYamixCcP00rCOjtTwSoapoRkdHW2hkUBGBxCAGGEgRiqcgZCCK4ZrRxiIaRfMGQCJpTAVX3ynKQAAAABJRU5ErkJggg==
end_portal_frame_eye,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAJFBMVEUAAAC00rSZxpODunNqpXNSgWo5ZUo6WT8pVVIYNDkbKxAAHCB+aMKOAAAAAXRSTlMAQObYZgAAADxJREFUeNpjYGDYOaNzNgMI7J45czeEsXs3KgOhZmZY6kwwY4ZoSSeY0aa1OAPCsIIyZriXdMIVI7QTBQDOKBrGaAloegAAAABJRU5ErkJggg==
end_portal_frame_side,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAKlBMVEUAAAD2+r3u9rTe5qTV2pTNxovFvouZxpO4qHarhl9Cc2cvWE4YNT4TLjfYHHOhAAAAAXRSTlMAQObYZgAAAHVJREFUeNpjwANWQQHD9rN3geBONcOemx1AMPc0w962tNDQtIzTDGePOhmahHrdYei9s3v37lWrbzBk3AWDNgYXt4yOjrYUFwYjJWMXF0MTFwaVUCcTZyFlQwax0GBhwzAnZQaVVBcjYddUFwYlFxMTI5NgZwB8rTBHhTAeVQAAAABJRU5ErkJggg==
end_portal_frame_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAHlBMVEXt8rnk5qzAwoeZxpO1r3lCc2cvWE4kQzsGGRQDEg4NqstBAAAAbUlEQVR42mMIhQKG4PJi9yTzclOG8CDXJNEQ1VSGcAeR0DRHFiDDMSw9vUwEyFConDlzKlMqQ7BCZkdHG5MpQxiI0coElgIyYFKtICmYSLhjampomAjYwDCQgSArElVBVgSnJaulmKWZMsCcAQDP4imZv+L1CAAAAABJRU5ErkJggg==
end_rod,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAZklEQVQ4y2P49ujsf2TMQCr49gqo8RUlBnx6BjagODX1f1dzLRiD2EQb8P/bs/8gDNK4ad1KMAaxSTMACMg3AAoG3gBQwCFjEsLgG9gABnIBLBYG2IBPVykw4B0kKQ+cAWRnImoBAA6JwB3udrQFAAAAAElFTkSuQmCC
end_stone,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAElBMVEX2+r3u9rTe5qTV2pTNxovFvou4FkreAAAAd0lEQVR42g3L4RGDIAwG0E/bAQzRAWI6gAQYgAsuUNL9V6l/392DGtnh2VHEaZglCIcxqSBycxnLDr9Y93n9UGWxvYrD2Dd6JihGXjkYr+b6vYuAPnY4u6F15XI+MgutEiejJO6H64kk79ssb+hbmyapoUpRDYk/AkIVZmdrsdgAAAAASUVORK5CYII=
end_stone_bricks,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAGFBMVEXu9sns+6/o9LLd5KXW1pXOzpbCu4iponR2+mHgAAAAdUlEQVR42gVA0RHCIAx9biCZwCTqPwntAJJzAL3jX6tlA1i/h+8FSKAOI0kmsoCMSVhv0OqaEy1wJlfWFcW0VPcVv4jwiI7R9jn3NnE64z4YgLDoJiIQyfQRJiiTvzwpskZ528NRi1234gGPeI6IwPi3PkefB4uYGtKyKat6AAAAAElFTkSuQmCC
exposed_chiseled_copper,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEXOjYO6gneYjGmod2KUdmF9b1p1YVKKclI+AAAAfklEQVR42g3LsRGDMAwF0E8keggwAMlBDZFDzZ0tFkikBeLz/iPE3Wse0DQd0I+g13OWeXHcOFj5cYXuWgY9QFH4lLCCsmwk1wLy6CWUCez5c1x+gC3Hd6qg75DSphPolK4RVtxqybIvaMdgJfKKVjVpVq/90d9TUkzmbub2B2bnGQqAposnAAAAAElFTkSuQmCC
exposed_copper,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAGFBMVEXOjYO6gneYjGl6mGmod2KUdmF/cld5ZFTSdFWLAAAAgUlEQVR42g3KQQ6DIBBG4V8zuq4TdF2Q6rreADPAug1yggr3v0HZvbx8QNc9gGkGnVaL3ip6es+OqUXQFx8hglbvzCvtzTgl+bOB0iT+5gVD4jamiMHZdK+2Yfb+a9QCMkmcOjP6w4qS54aRflaYdozh1I5jxVAN85ULllJrKbX8AeGzF9R4KkK6AAAAAElFTkSuQmCC
exposed_copper_bulb,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAIVBMVEXOjYO6gneYjGl6mGmod2KUdmF/cld5ZFRzX1BrWEtUTT1urJbVAAAAjklEQVR42iXMsQrCMBRG4b+SduhkBR2yWhR8izo0kFl8hKS4OUjI2EcQYi4Z6xDhPqURtzN8HKCq1kC3hTjzovlgsRL00l6UGOkh/ajQMt1Pnj9oyQXtfEabUryllFFfNtM8dAr10E/zvv9hXiRz/mPysWAXpEsRjaBQzkc0Iz21Vxa15bfkq8HOWGuMNV/3Qy190c60vgAAAABJRU5ErkJggg==
exposed_copper_bulb_lit,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAM1BMVEX/4an3zIj3y3z8s2fumzLOjYO6gnfSfiCYjGmbimqBlWmod2KWdWGCcVd/cld7Y1RzX1BNKCuYAAAAh0lEQVR42hWHAY5FIQjEOgPy9v7HXRV+TJo21QKNGABBJUU3sA44H31qj/7mjtrGUKaHPU25iWCf6SH+0T1kwlsWcGXaIIMjngXJWrNdJteGdMLsMMDNMWj5zsXJaUJRhmnotZ4HDIoANkQITOmTghWSPttQxtrIVCbJ2AHeAWpa9QFuN7zyAyPgO8XKMba0AAAAAElFTkSuQmCC
exposed_copper_bulb_lit_powered,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAOVBMVEX/4an3zIj3y3z8s2fumzLOjYO6gnfSfiCYjGmbimqBlWmod2KWdWGCcVd/cld7Y1TZIyOwFxeKGBjExl1ZAAAAiUlEQVR42hWLQY5FIQzDnLT0zf2P+4F2hBQ58sJaoBEDIKik6AbWAedbn9qjv7mjtjGU6WFPU24i2Gd6iB+6h0x4ygKuTBtkcMSjIFlrtsvK+kH6JTuMxM0xaPnOxclpQlGGaei1HgcMigA2RAhM6ZOCFZI+21DG2shUJsnYAd4Balr1AW43vOcfJXA7yITxgmcAAAAASUVORK5CYII=
exposed_copper_bulb_powered,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAJ1BMVEXOjYO6gneYjGl6mGmod2KUdmF/cld5ZFRrWEvZIyNUTT2wFxeKGBiqnKG5AAAAkElEQVR42iXMMQrCMBiG4a+SduhkBR2yWhS8RR0ayCweIUGdHCRZhZg/16hDhH/zCN7MiNs7PLxAVc2Bbgmx50nzxmIm6KG9KDHSTfpRoWW67jy/0JIL2vmMNqV4TimjPixO76FTqIf+8ln3P8yTZM5/TD4W7IJ0KaIRFMp5i2aku/bKorb8lHw0WBlrjbHmC7K6LHRBTl86AAAAAElFTkSuQmCC
exposed_copper_door_bottom,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAJFBMVEXOjYO6gneYjGmwfGx6mGmod2KUdmF/cld5ZFRoaGhNUEYzMzN7icGyAAAAhUlEQVR42gXBAU4DQRADwbZnswLx/7eCchmbKv38itcTwF+8a+lM+9DbV/DfccXnKdcQGAykms8ioWBKpQyOVWOCrMGSBAycYlktzfoAWNCAyBhjoT6QBVkgaFAIlr/pvvnk7I6h1sD1Ocs1IHFZiyVgeo9oFgBYDQc4KgkuDhpLqAIA+Ae7lkRcRtwIkQAAAABJRU5ErkJggg==
exposed_copper_door_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAJ1BMVEUAAADOjYO6gneYjGmwfGx6mGmod2KUdmF/cld5ZFRoaGhNUEYzMzMAwzpAAAAAAXRSTlMAQObYZgAAAIVJREFUeNpjEIQAJQYhJSUXFWMXJwahipkzZ86Y4cKg1KLAwMDirsawpd2RgUGkXJ3hyIQpAoye7O4MIhM4HUUmsKsDGQxF5gzs5iCGiimEweg5WQAk1aA8gdMJxGixYGCYYq7OIFRSwABU4s4g5ASyUsWdQa0szcXZ2CWdYbsZ0NJZ28wBIaYey5UF344AAAAASUVORK5CYII=
exposed_copper_grate,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAG1BMVEUAAADOjYO6gneYjGl6mGmod2KUdmF/cld5ZFQQEquBAAAAAXRSTlMAQObYZgAAAIVJREFUeNoNzbEOgyAURuG/mAsdRYJdaUl0JVpixyZ9AaKhcSRdfIPC48v+5RzIrrtL+Rigg2dh4gUKbEDjr1Bu4uZDO9pnwOzwqmalcLAFGiyCW4E+WUo/Vs3q8HfYoc2Xp5nGaiiCNgH19mTiZUHrE6KpnVvYWLD11aOx4IfAmEvJueQTQwQVRjbgWukAAAAASUVORK5CYII=
exposed_copper_trapdoor,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAG1BMVEUAAADOjYO6gneYjGl6mGmod2KUdmF/cld5ZFQQEquBAAAAAXRSTlMAQObYZgAAAIJJREFUeNoVybEOwiAUBdALQ5lp8+jalsSupmro7OBsMAojsYmsLA18vnQ7yYFs21HK6QR63Zb3Ygo6esS8UYU7A9x50NUCal9B4TuwyE1FY1ViM1TCU4D5A6E5QIl/tqEWBUpi4hHd3QD7aNBTAgSt6J2VUvsCVS5a/2LGnEvJueQ/sjsaIVXF9kYAAAAASUVORK5CYII=
